53,0,0,0,0,0,0,0,0,127,7,101
54,50,52,48,65,50,55,80,196,127,6,13
55,80,82,78,95,80,85,170,766,127,6,13
56,0,0,0,0,0,0,0,0,127,0,0
57,0,0,0,0,0,0,0,0,127,0,0
58,0,0,0,0,0,0,0,0,63,22,18
59,0,0,0,0,0,0,0,0,63,22,18
60,0,0,0,0,0,0,0,0,127,11,6
61,0,0,0,0,0,0,0,0,127,11,6
62,0,0,0,0,0,0,0,0,127,11,6
63,25,20,15,105,55,90,90,195,63,28,39
64,40,35,30,120,70,105,130,565,63,28,39
65,55,50,45,135,95,120,150,480,63,28,39
66,70,80,50,35,35,35,80,195,63,62,99
67,80,100,70,50,60,45,150,705,63,62,99
68,90,130,80,65,85,55,160,1300,63,62,99
69,0,0,0,0,0,0,0,0,127,0,0
70,0,0,0,0,0,0,0,0,127,0,0
71,0,0,0,0,0,0,0,0,127,0,0
72,40,40,35,50,100,70,90,455,127,29,64
73,80,70,65,80,120,100,160,550,127,29,64
74,40,80,100,30,30,20,40,200,127,69,5
75,55,95,115,45,45,35,100,1050,127,69,5
76,80,120,130,55,65,45,140,3000,127,69,5
77,50,85,55,65,65,90,100,300,127,50,18
78,65,100,70,80,80,105,170,950,127,50,18
79,0,0,0,0,0,0,0,0,127,12,20
80,0,0,0,0,0,0,0,0,127,12,20
81,25,35,70,95,55,45,30,60,255,42,5
82,50,60,95,120,70,70,100,600,255,42,5
83,0,0,0,0,0,0,0,0,127,51,39
84,0,0,0,0,0,0,0,0,127,0,0
85,0,0,0,0,0,0,0,0,127,0,0
86,0,0,0,0,0,0,0,0,127,0,0
87,0,0,0,0,0,0,0,0,127,0,0
88,0,0,0,0,0,0,0,0,127,0,0
89,0,0,0,0,0,0,0,0,127,0,0
90,0,0,0,0,0,0,0,0,127,75,92
91,0,0,0,0,0,0,0,0,127,75,92
92,30,35,30,100,35,80,130,1,127,26,26
93,45,50,45,115,55,95,160,1,127,26,26
94,60,65,60,130,75,110,150,405,127,130,130
95,35,45,160,30,45,70,880,2100,127,69,5
96,0,0,0,0,0,0,0,0,127,0,0
97,0,0,0,0,0,0,0,0,127,0,0
98,0,0,0,0,0,0,0,0,127,52,75
99,0,0,0,0,0,0,0,0,127,52,75
100,0,0,0,0,0,0,0,0,255,0,0
101,0,0,0,0,0,0,0,0,255,0,0
102,0,0,0,0,0,0,0,0,127,34,34
103,0,0,0,0,0,0,0,0,127,34,34
104,0,0,0,0,0,0,0,0,127,69,31
105,0,0,0,0,0,0,0,0,127,69,31
106,0,0,0,0,0,0,0,0,0,7,120
107,0,0,0,0,0,0,0,0,0,51,89
108,90,55,75,60,75,30,120,655,127,20,12
109,0,0,0,0,0,0,0,0,127,26,256
110,0,0,0,0,0,0,0,0,127,26,256
111,80,85,95,30,30,25,100,1150,127,31,69
112,105,130,120,45,45,40,190,1200,127,31,69
113,250,5,5,35,105,50,110,346,254,30,32
114,65,55,115,100,40,60,100,350,127,34,102
115,0,0,0,0,0,0,0,0,254,48,113
116,0,0,0,0,0,0,0,0,127,33,97
117,0,0,0,0,0,0,0,0,127,38,97
118,0,0,0,0,0,0,0,0,127,33,41
119,0,0,0,0,0,0,0,0,127,33,41
120,0,0,0,0,0,0,0,0,255,35,30
121,0,0,0,0,0,0,0,0,255,35,30
122,40,45,65,100,120,90,130,545,127,43,111
123,70,110,80,55,80,105,150,560,127,68,101
124,0,0,0,0,0,0,0,0,254,12,108
125,65,83,57,95,85,105,110,300,63,9,9
126,65,95,57,100,85,93,130,445,63,49,49
127,0,0,0,0,0,0,0,0,127,52,104
128,0,0,0,0,0,0,0,0,0,22,83
129,20,10,55,15,20,80,90,100,127,33,33
130,95,125,79,60,100,81,650,2350,127,22,22
131,0,0,0,0,0,0,0,0,127,11,75
132,0,0,0,0,0,0,0,0,255,7,7
133,55,55,50,45,65,55,30,65,31,50,91
134,130,65,60,110,95,65,100,290,31,11,11
135,65,65,60,110,95,130,80,245,31,10,10
136,65,130,60,95,110,65,90,250,31,18,18
137,65,60,70,85,75,40,80,365,255,36,88
138,0,0,0,0,0,0,0,0,31,33,75
139,0,0,0,0,0,0,0,0,31,33,75
140,0,0,0,0,0,0,0,0,31,33,4
141,0,0,0,0,0,0,0,0,31,33,4
142,0,0,0,0,0,0,0,0,31,69,46
143,160,110,65,65,110,30,210,4600,31,17,47
144,0,0,0,0,0,0,0,0,255,46,46
145,0,0,0,0,0,0,0,0,255,46,46
146,0,0,0,0,0,0,0,0,255,46,46
147,0,0,0,0,0,0,0,0,127,61,61
148,0,0,0,0,0,0,0,0,127,61,61
149,0,0,0,0,0,0,0,0,127,39,39
150,0,0,0,0,0,0,0,0,255,46,46
151,0,0,0,0,0,0,0,0,255,28,28
152,0,0,0,0,0,0,0,0,31,0,0
153,0,0,0,0,0,0,0,0,31,0,0
154,0,0,0,0,0,0,0,0,31,0,0
155,39,52,43,60,50,65,50,79,31,66,66
156,58,64,58,80,65,80,90,190,31,66,66
157,0,0,0,0,0,0,0,0,31,0,0
158,0,0,0,0,0,0,0,0,31,0,0
159,0,0,0,0,0,0,0,0,31,0,0
160,0,0,0,0,0,0,0,0,31,0,0
161,0,0,0,0,0,0,0,0,127,0,0
162,0,0,0,0,0,0,0,0,127,0,0
163,0,0,0,0,0,0,0,0,127,15,51
164,0,0,0,0,0,0,0,0,127,15,51
165,0,0,0,0,0,0,0,0,127,0,0
166,0,0,0,0,0,0,0,0,127,0,0
167,0,0,0,0,0,0,0,0,127,0,0
168,0,0,0,0,0,0,0,0,127,0,0
169,85,90,80,70,80,130,180,750,127,39,39
170,0,0,0,0,0,0,0,0,127,10,35
171,0,0,0,0,0,0,0,0,127,10,35
172,20,40,15,35,35,60,30,20,127,9,9
173,50,25,28,45,55,15,30,30,191,56,98
174,0,0,0,0,0,0,0,0,191,56,172
175,35,20,65,40,65,20,30,15,31,55,32
176,55,40,85,80,105,40,60,32,31,55,32
177,0,0,0,0,0,0,0,0,127,28,48
178,0,0,0,0,0,0,0,0,127,28,48
179,0,0,0,0,0,0,0,0,127,0,0
180,0,0,0,0,0,0,0,0,127,0,0
181,0,0,0,0,0,0,0,0,127,0,0
182,0,0,0,0,0,0,0,0,127,34,34
183,0,0,0,0,0,0,0,0,127,47,37
184,0,0,0,0,0,0,0,0,127,47,37
185,70,100,115,30,65,30,120,380,127,5,69
186,0,0,0,0,0,0,0,0,127,11,6
187,0,0,0,0,0,0,0,0,127,0,0
188,0,0,0,0,0,0,0,0,127,0,0
189,0,0,0,0,0,0,0,0,127,0,0
190,55,70,55,40,55,85,80,115,127,50,53
191,0,0,0,0,0,0,0,0,127,0,0
192,0,0,0,0,0,0,0,0,127,0,0
193,65,65,45,75,45,95,120,380,127,3,14
194,0,0,0,0,0,0,0,0,127,6,11
195,0,0,0,0,0,0,0,0,127,6,11
196,65,65,60,130,95,110,90,265,31,28,28
197,95,65,110,60,130,65,100,270,31,28,28
198,60,85,42,85,42,91,50,21,127,15,105
199,0,0,0,0,0,0,0,0,127,12,20
200,60,60,60,85,85,85,70,10,127,26,26
201,48,72,48,72,48,48,50,50,255,26,26
202,0,0,0,0,0,0,0,0,127,23,23
203,0,0,0,0,0,0,0,0,127,0,0
204,0,0,0,0,0,0,0,0,127,0,0
205,0,0,0,0,0,0,0,0,127,0,0
206,0,0,0,0,0,0,0,0,127,32,50
207,65,75,105,35,65,85,110,648,127,52,8
208,75,85,200,55,65,30,920,4000,127,69,5
209,0,0,0,0,0,0,0,0,191,0,0
210,0,0,0,0,0,0,0,0,191,0,0
211,0,0,0,0,0,0,0,0,127,38,33
212,70,130,100,55,80,65,180,1180,127,68,101
213,0,0,0,0,0,0,0,0,127,5,82
214,80,125,75,40,95,85,150,540,127,68,62
215,55,95,55,35,75,115,90,280,127,39,51
216,60,80,50,50,50,40,60,88,127,53,95
217,90,130,75,75,75,55,180,1258,127,62,95
218,0,0,0,0,0,0,0,0,127,0,0
219,0,0,0,0,0,0,0,0,127,0,0
220,50,50,40,30,30,50,40,65,127,12,81
221,100,100,80,60,60,50,110,558,127,12,81
222,0,0,0,0,0,0,0,0,191,55,30
223,35,65,35,65,35,65,60,120,127,55,97
224,75,105,75,105,75,45,90,285,127,21,97
225,0,0,0,0,0,0,0,0,127,72,55
226,85,40,70,80,140,70,210,2200,127,33,11
227,0,0,0,0,0,0,0,0,127,51,5
228,0,0,0,0,0,0,0,0,127,0,0
229,0,0,0,0,0,0,0,0,127,0,0
230,0,0,0,0,0,0,0,0,127,33,97
231,0,0,0,0,0,0,0,0,127,0,0
232,0,0,0,0,0,0,0,0,127,0,0
233,85,80,90,105,95,60,60,325,255,36,88
234,73,95,62,85,65,85,140,712,127,22,119
235,0,0,0,0,0,0,0,0,127,0,0
236,0,0,0,0,0,0,0,0,0,62,80
237,0,0,0,0,0,0,0,0,0,22,101
238,0,0,0,0,0,0,0,0,254,12,108
239,45,63,37,65,55,95,60,235,63,9,9
240,45,75,37,70,55,83,70,214,63,49,49
241,0,0,0,0,0,0,0,0,254,47,113
242,255,10,10,75,135,55,150,468,254,30,32
243,0,0,0,0,0,0,0,0,255,46,46
244,0,0,0,0,0,0,0,0,255,46,46
245,0,0,0,0,0,0,0,0,255,46,46
246,0,0,0,0,0,0,0,0,127,62,62
247,0,0,0,0,0,0,0,0,127,61,61
248,0,0,0,0,0,0,0,0,127,45,45
249,0,0,0,0,0,0,0,0,255,46,46
250,0,0,0,0,0,0,0,0,255,46,46
251,0,0,0,0,0,0,0,0,255,30,30
252,0,0,0,0,0,0,0,0,31,65,65
253,0,0,0,0,0,0,0,0,31,65,65
254,0,0,0,0,0,0,0,0,31,65,65
255,0,0,0,0,0,0,0,0,31,66,66
256,0,0,0,0,0,0,0,0,31,66,66
257,0,0,0,0,0,0,0,0,31,66,66
258,0,0,0,0,0,0,0,0,31,67,67
259,0,0,0,0,0,0,0,0,31,67,67
260,0,0,0,0,0,0,0,0,31,67,67
261,0,0,0,0,0,0,0,0,127,0,0
262,0,0,0,0,0,0,0,0,127,0,0
263,0,0,0,0,0,0,0,0,127,53,82
264,0,0,0,0,0,0,0,0,127,53,82
265,45,45,35,20,30,20,30,36,127,19,19
266,50,35,55,25,25,15,60,100,127,61,61
267,60,70,50,100,50,65,100,284,127,68,68
268,50,35,55,25,25,15,70,115,127,61,61
269,60,50,70,50,90,65,120,316,127,19,19
270,0,0,0,0,0,0,0,0,127,33,44
271,0,0,0,0,0,0,0,0,127,33,44
272,0,0,0,0,0,0,0,0,127,33,44
273,0,0,0,0,0,0,0,0,127,34,48
274,0,0,0,0,0,0,0,0,127,34,48
275,0,0,0,0,0,0,0,0,127,34,48
276,0,0,0,0,0,0,0,0,127,0,0
277,0,0,0,0,0,0,0,0,127,0,0
278,0,0,0,0,0,0,0,0,127,51,93
279,0,0,0,0,0,0,0,0,127,51,2
280,28,25,25,45,35,40,40,66,127,28,36
281,38,35,35,65,55,50,80,202,127,28,36
282,68,65,65,125,115,80,160,484,127,28,36
283,0,0,0,0,0,0,0,0,127,0,0
284,0,0,0,0,0,0,0,0,127,0,0
285,0,0,0,0,0,0,0,0,127,0,0
286,0,0,0,0,0,0,0,0,127,0,0
287,0,0,0,0,0,0,0,0,127,0,0
288,0,0,0,0,0,0,0,0,127,0,0
289,0,0,0,0,0,0,0,0,127,0,0
290,0,0,0,0,0,0,0,0,127,14,14
291,0,0,0,0,0,0,0,0,127,3,3
292,0,0,0,0,0,0,0,0,255,25,25
293,0,0,0,0,0,0,0,0,127,43,43
294,0,0,0,0,0,0,0,0,127,43,43
295,0,0,0,0,0,0,0,0,127,43,43
296,0,0,0,0,0,0,0,0,63,0,0
297,0,0,0,0,0,0,0,0,63,0,0
298,0,0,0,0,0,0,0,0,191,47,37
299,30,45,135,45,90,30,100,970,127,5,42
300,0,0,0,0,0,0,0,0,191,0,0
301,0,0,0,0,0,0,0,0,191,0,0
302,0,0,0,0,0,0,0,0,127,51,100
303,0,0,0,0,0,0,0,0,127,52,22
304,0,0,0,0,0,0,0,0,127,5,69
305,0,0,0,0,0,0,0,0,127,5,69
306,0,0,0,0,0,0,0,0,127,5,69
307,0,0,0,0,0,0,0,0,127,0,0
308,0,0,0,0,0,0,0,0,127,0,0
309,0,0,0,0,0,0,0,0,127,9,31
310,0,0,0,0,0,0,0,0,127,9,31
311,0,0,0,0,0,0,0,0,127,0,0
312,0,0,0,0,0,0,0,0,127,0,0
313,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,254,0,0
315,50,60,45,100,80,65,30,20,127,30,38
316,0,0,0,0,0,0,0,0,127,0,0
317,0,0,0,0,0,0,0,0,127,0,0
318,0,0,0,0,0,0,0,0,127,24,24
319,0,0,0,0,0,0,0,0,127,24,24
320,0,0,0,0,0,0,0,0,127,41,12
321,0,0,0,0,0,0,0,0,127,41,12
322,0,0,0,0,0,0,0,0,127,0,0
323,0,0,0,0,0,0,0,0,127,0,0
324,0,0,0,0,0,0,0,0,127,73,70
325,0,0,0,0,0,0,0,0,127,0,0
326,0,0,0,0,0,0,0,0,127,0,0
327,0,0,0,0,0,0,0,0,127,0,0
328,0,0,0,0,0,0,0,0,127,52,71
329,0,0,0,0,0,0,0,0,127,26,26
330,0,0,0,0,0,0,0,0,127,26,26
331,0,0,0,0,0,0,0,0,127,0,0
332,0,0,0,0,0,0,0,0,127,0,0
333,0,0,0,0,0,0,0,0,127,30,30
334,0,0,0,0,0,0,0,0,127,30,30
335,0,0,0,0,0,0,0,0,127,0,0
336,0,0,0,0,0,0,0,0,127,0,0
337,0,0,0,0,0,0,0,0,255,26,26
338,0,0,0,0,0,0,0,0,255,26,26
339,50,48,43,46,41,60,40,19,127,12,107
340,110,78,73,76,71,60,90,236,127,12,107
341,0,0,0,0,0,0,0,0,127,52,75
342,0,0,0,0,0,0,0,0,127,52,75
343,0,0,0,0,0,0,0,0,255,26,26
344,0,0,0,0,0,0,0,0,255,26,26
345,0,0,0,0,0,0,0,0,31,21,21
346,0,0,0,0,0,0,0,0,31,21,21
347,0,0,0,0,0,0,0,0,31,4,4
348,0,0,0,0,0,0,0,0,31,4,4
349,0,0,0,0,0,0,0,0,127,33,12
350,0,0,0,0,0,0,0,0,127,63,172
351,0,0,0,0,0,0,0,0,127,0,0
352,0,0,0,0,0,0,0,0,127,0,0
353,0,0,0,0,0,0,0,0,127,0,0
354,0,0,0,0,0,0,0,0,127,0,0
355,20,40,90,30,90,25,80,150,127,26,26
356,40,70,130,60,130,25,160,306,127,46,46
357,0,0,0,0,0,0,0,0,127,0,0
358,75,50,80,95,90,65,60,10,127,26,26
359,0,0,0,0,0,0,0,0,127,46,105
360,0,0,0,0,0,0,0,0,127,23,23
361,50,50,50,50,50,50,70,168,127,39,115
362,80,80,80,80,80,80,150,2565,127,39,115
363,70,40,50,55,50,25,80,395,127,47,115
364,90,60,70,75,70,45,110,876,127,47,115
365,110,80,90,95,90,65,140,1506,127,47,115
366,0,0,0,0,0,0,0,0,127,0,0
367,0,0,0,0,0,0,0,0,127,0,0
368,0,0,0,0,0,0,0,0,127,0,0
369,0,0,0,0,0,0,0,0,31,33,69
370,0,0,0,0,0,0,0,0,191,0,0
371,0,0,0,0,0,0,0,0,127,69,69
372,0,0,0,0,0,0,0,0,127,69,69
373,0,0,0,0,0,0,0,0,127,22,22
374,0,0,0,0,0,0,0,0,255,29,29
375,0,0,0,0,0,0,0,0,255,29,29
376,0,0,0,0,0,0,0,0,255,29,29
377,0,0,0,0,0,0,0,0,255,29,29
378,0,0,0,0,0,0,0,0,255,29,29
379,0,0,0,0,0,0,0,0,255,29,29
380,0,0,0,0,0,0,0,0,254,26,26
381,0,0,0,0,0,0,0,0,0,26,26
382,0,0,0,0,0,0,0,0,255,2,2
383,0,0,0,0,0,0,0,0,255,70,70
384,0,0,0,0,0,0,0,0,255,76,76
385,0,0,0,0,0,0,0,0,255,32,32
386,0,0,0,0,0,0,0,0,255,0,0
387,55,68,64,45,55,31,40,102,31,65,65
388,75,89,85,55,65,36,110,970,31,65,65
389,95,109,105,75,85,56,220,3100,31,65,65
390,44,58,44,58,44,61,50,62,31,66,66
391,64,78,52,78,52,81,90,220,31,66,66
392,76,104,71,104,71,108,120,550,31,66,66
393,53,51,53,61,56,40,40,52,31,67,67
394,64,66,68,81,76,50,80,230,31,67,67
395,84,86,88,111,101,60,170,845,31,67,67
396,40,55,30,30,30,60,30,20,127,51,51
397,55,75,50,40,40,80,60,155,127,22,22
398,85,120,70,50,60,100,120,249,127,22,22
399,59,45,40,35,40,31,50,200,127,86,109
400,79,85,60,55,60,71,100,315,127,86,109
401,37,25,41,25,41,25,30,22,127,61,61
402,77,85,51,55,51,65,100,255,127,68,68
403,45,65,34,40,34,45,50,95,127,79,22
404,60,85,49,60,49,60,90,305,127,79,22
405,80,120,79,95,79,70,140,420,127,79,22
406,40,30,35,50,70,55,20,12,127,30,38
407,60,70,65,125,105,90,90,145,127,30,38
408,67,125,40,30,30,58,90,315,31,104,104
409,97,165,60,65,50,58,160,1025,31,104,104
410,30,42,118,42,88,30,50,570,31,5,5
411,60,52,168,47,138,30,130,1495,31,5,5
412,40,29,45,29,45,36,20,34,127,61,61
413,60,59,85,79,105,36,50,65,254,107,107
414,70,94,50,94,50,66,90,233,0,68,68
415,30,30,42,30,42,70,30,55,31,118,118
416,70,80,102,80,102,40,120,385,254,46,46
417,60,45,70,45,90,95,40,39,127,50,53
418,55,65,35,60,30,85,70,295,127,33,33
419,85,105,55,85,50,115,110,335,127,33,33
420,45,35,45,62,53,35,40,33,127,34,34
421,70,60,70,87,78,85,50,93,127,122,122
422,76,48,48,57,62,34,30,63,127,60,114
423,111,83,68,92,82,39,90,299,127,60,114
424,75,100,66,60,66,115,120,203,127,101,53
425,90,50,34,60,44,70,40,12,127,106,84
426,150,80,44,90,54,80,120,150,127,106,84
427,55,66,44,44,56,85,40,55,127,50,103
428,65,76,84,54,96,105,120,333,127,56,103
429,60,60,60,105,105,105,90,44,127,26,26
430,100,125,52,105,52,71,90,273,127,15,105
431,49,55,42,42,37,85,50,39,191,7,20
432,71,82,64,64,59,112,100,438,191,47,20
433,45,30,50,65,50,45,20,6,127,26,26
434,63,63,47,41,41,74,40,192,127,1,106
435,103,93,67,71,61,84,100,380,127,1,106
436,57,24,86,24,86,23,50,605,255,26,85
437,67,89,116,79,116,33,130,1870,255,26,85
438,50,80,95,10,45,10,50,150,127,5,69
439,20,25,45,70,90,60,60,130,127,43,111
440,100,5,5,15,65,30,60,244,254,30,32
441,76,65,45,92,42,91,50,19,127,51,77
442,50,92,108,92,108,35,100,1080,127,46,46
443,58,70,45,40,45,42,70,205,127,8,8
444,68,90,65,50,55,82,140,560,127,8,8
445,108,130,95,80,85,102,190,950,127,8,8
446,135,85,40,40,85,5,60,1050,31,53,47
447,40,70,40,35,40,60,70,202,31,80,39
448,70,110,70,115,70,90,120,540,31,80,39
449,68,72,78,38,42,32,80,495,127,45,45
450,108,112,118,68,72,47,200,3000,127,45,45
451,40,50,90,30,55,65,80,120,127,4,97
452,70,90,110,60,75,95,130,615,127,4,97
453,48,61,40,61,40,50,70,230,127,107,87
454,83,106,65,86,65,85,130,444,127,107,87
455,74,100,72,90,72,46,140,270,127,26,26
456,49,49,56,49,61,66,40,70,127,33,114
457,69,69,76,69,86,91,120,240,127,33,114
458,45,20,50,60,120,50,100,650,127,33,11
459,60,62,50,62,60,40,100,505,127,117,117
460,90,92,75,92,85,60,220,1355,127,117,117
461,70,120,65,45,85,125,110,340,127,46,46
462,70,70,115,130,90,60,120,1800,255,42,5
463,110,85,95,80,95,50,170,1400,127,20,12
464,115,140,130,55,55,40,240,2828,127,31,116
465,100,100,125,110,50,50,200,1286,127,34,102
466,75,123,67,95,85,95,180,1386,63,78,78
467,75,95,67,125,95,83,160,680,63,49,49
468,85,50,95,120,115,80,150,380,31,55,32
469,86,76,86,116,56,95,190,515,127,3,110
470,65,110,130,60,65,95,100,255,31,102,102
471,65,60,110,130,95,65,80,259,31,81,81
472,75,95,125,45,75,95,200,425,127,52,8
473,110,130,80,70,60,80,250,2910,127,12,81
474,85,80,70,135,75,90,90,340,255,91,88
475,68,125,65,65,115,80,160,520,0,80,80
476,60,55,145,75,150,40,140,3400,127,5,42
477,45,100,135,65,135,45,220,1066,127,46,46
478,70,80,70,80,70,110,130,266,254,81,81
479,50,50,77,95,77,91,30,3,255,26,26
480,75,75,130,75,130,95,30,3,255,26,26
481,80,105,105,105,105,80,30,3,255,26,26
482,75,125,70,125,70,115,30,3,255,26,26
483,100,120,120,150,100,90,540,6830,255,46,46
484,90,120,100,150,120,100,420,3360,255,46,46
485,91,90,106,130,106,77,170,4300,127,18,18
486,110,160,110,80,110,100,370,4200,255,112,112
487,150,100,120,100,120,90,450,7500,255,46,46
488,120,70,120,75,130,85,150,856,254,26,26
489,80,80,80,80,80,80,40,31,255,93,93
490,100,100,100,100,100,100,30,14,255,93,93
491,70,90,90,135,90,125,150,505,255,123,123
492,100,100,100,100,100,100,20,21,255,30,30
493,120,120,120,120,120,120,320,3200,255,121,121
494,0,0,0,0,0,0,0,0,255,162,162
495,0,0,0,0,0,0,0,0,31,0,0
496,0,0,0,0,0,0,0,0,31,0,0
497,0,0,0,0,0,0,0,0,31,0,0
498,0,0,0,0,0,0,0,0,31,0,0
499,0,0,0,0,0,0,0,0,31,0,0
500,0,0,0,0,0,0,0,0,31,0,0
501,55,55,45,63,45,45,50,59,31,67,67
502,75,75,60,83,60,60,80,245,31,67,67
503,0,0,0,0,0,0,0,0,31,0,0
504,0,0,0,0,0,0,0,0,127,0,0
505,0,0,0,0,0,0,0,0,127,0,0
506,0,0,0,0,0,0,0,0,127,72,53
507,0,0,0,0,0,0,0,0,127,22,146
508,0,0,0,0,0,0,0,0,127,22,146
509,0,0,0,0,0,0,0,0,127,7,84
510,0,0,0,0,0,0,0,0,127,7,84
511,0,0,0,0,0,0,0,0,31,0,0
512,0,0,0,0,0,0,0,0,31,0,0
513,0,0,0,0,0,0,0,0,31,0,0
514,0,0,0,0,0,0,0,0,31,0,0
515,0,0,0,0,0,0,0,0,31,0,0
516,0,0,0,0,0,0,0,0,31,0,0
517,0,0,0,0,0,0,0,0,127,108,28
518,0,0,0,0,0,0,0,0,127,108,28
519,0,0,0,0,0,0,0,0,127,145,105
520,0,0,0,0,0,0,0,0,127,145,105
521,0,0,0,0,0,0,0,0,127,145,105
522,0,0,0,0,0,0,0,0,127,0,0
523,0,0,0,0,0,0,0,0,127,0,0
524,0,0,0,0,0,0,0,0,127,5,133
525,0,0,0,0,0,0,0,0,127,5,133
526,0,0,0,0,0,0,0,0,127,5,45
527,0,0,0,0,0,0,0,0,127,109,103
528,0,0,0,0,0,0,0,0,127,109,103
529,0,0,0,0,0,0,0,0,127,146,159
530,0,0,0,0,0,0,0,0,127,146,159
531,0,0,0,0,0,0,0,0,127,131,144
532,0,0,0,0,0,0,0,0,63,62,125
533,0,0,0,0,0,0,0,0,63,62,125
534,0,0,0,0,0,0,0,0,63,62,125
535,0,0,0,0,0,0,0,0,127,33,93
536,0,0,0,0,0,0,0,0,127,33,93
537,0,0,0,0,0,0,0,0,127,33,143
538,0,0,0,0,0,0,0,0,0,62,39
539,0,0,0,0,0,0,0,0,0,5,39
540,0,0,0,0,0,0,0,0,127,0,0
541,0,0,0,0,0,0,0,0,127,0,0
542,0,0,0,0,0,0,0,0,127,0,0
543,0,0,0,0,0,0,0,0,127,38,68
544,0,0,0,0,0,0,0,0,127,38,68
545,0,0,0,0,0,0,0,0,127,38,68
546,0,0,0,0,0,0,0,0,127,158,151
547,0,0,0,0,0,0,0,0,127,158,151
548,45,35,50,70,50,30,50,66,254,34,20
549,0,0,0,0,0,0,0,0,254,34,20
550,0,0,0,0,0,0,0,0,127,120,91
551,0,0,0,0,0,0,0,0,127,22,153
552,0,0,0,0,0,0,0,0,127,22,153
553,0,0,0,0,0,0,0,0,127,22,153
554,0,0,0,0,0,0,0,0,127,55,55
555,0,0,0,0,0,0,0,0,127,125,125
556,0,0,0,0,0,0,0,0,127,11,34
557,0,0,0,0,0,0,0,0,127,5,75
558,0,0,0,0,0,0,0,0,127,5,75
559,0,0,0,0,0,0,0,0,127,61,153
560,0,0,0,0,0,0,0,0,127,61,153
561,0,0,0,0,0,0,0,0,127,147,98
562,0,0,0,0,0,0,0,0,127,152,152
563,0,0,0,0,0,0,0,0,127,152,152
564,0,0,0,0,0,0,0,0,31,116,5
565,0,0,0,0,0,0,0,0,31,116,5
566,0,0,0,0,0,0,0,0,31,129,129
567,0,0,0,0,0,0,0,0,31,129,129
568,0,0,0,0,0,0,0,0,127,1,60
569,0,0,0,0,0,0,0,0,127,1,133
570,0,0,0,0,0,0,0,0,31,149,149
571,0,0,0,0,0,0,0,0,31,149,149
572,0,0,0,0,0,0,0,0,191,56,101
573,0,0,0,0,0,0,0,0,191,56,101
574,0,0,0,0,0,0,0,0,191,119,172
575,0,0,0,0,0,0,0,0,191,119,172
576,0,0,0,0,0,0,0,0,191,119,172
577,0,0,0,0,0,0,0,0,127,142,98
578,0,0,0,0,0,0,0,0,127,142,98
579,0,0,0,0,0,0,0,0,127,142,98
580,0,0,0,0,0,0,0,0,127,0,0
